"sensor","minute_interval","ramp_per_second","ramp_per_minute","run"
"Temp1",50,0.00231643356643358,0.138986013986015,1
"Temp1",51,0.00571428571428585,0.342857142857151,1
"Temp2",0,0.00536863701030571,0.322118220618343,1
"Temp2",1,0.00546328671328658,0.327797202797195,1
"Temp2",2,0.00441433566433556,0.264860139860134,1
"Temp2",3,0.00423951048951039,0.254370629370623,1
"Temp2",4,0.00419580419580395,0.251748251748237,1
"Temp2",5,0.00445804195804164,0.267482517482498,1
"Temp2",6,0.003452797202797,0.20716783216782,1
"Temp2",7,0.00472027972027965,0.283216783216779,1
"Temp2",8,0.00393356643356622,0.236013986013973,1
"Temp2",9,0.00345279720279702,0.207167832167821,1
"Temp2",10,0.00279720279720257,0.167832167832154,1
"Temp2",11,0.00406468531468517,0.24388111888111,1
"Temp2",12,0.00349650349650328,0.209790209790197,1
"Temp2",13,0.00393356643356641,0.236013986013985,1
"Temp2",14,0.00332167832167819,0.199300699300691,1
"Temp2",15,0.0035402097902095,0.21241258741257,1
"Temp2",16,0.00362762237762229,0.217657342657338,1
"Temp2",17,0.00406468531468505,0.243881118881103,1
"Temp2",18,0.00375874125874086,0.225524475524452,1
"Temp2",19,0.00327797202797198,0.196678321678319,1
"Temp2",20,0.00437062937062917,0.26223776223775,1
"Temp2",21,0.00375874125874108,0.225524475524465,1
"Temp2",22,0.00402097902097901,0.241258741258741,1
"Temp2",23,0.00301573426573389,0.180944055944034,1
"Temp2",24,0.00345279720279675,0.207167832167805,1
"Temp2",25,0.00323426573426569,0.194055944055942,1
"Temp2",26,0.00284090909090862,0.170454545454517,1
"Temp2",27,0.00380244755244737,0.228146853146842,1
"Temp2",28,0.00310314685314686,0.186188811188812,1
"Temp2",29,0.00214160839160807,0.128496503496484,1
"Temp2",30,0.00362762237762216,0.217657342657329,1
"Temp2",31,0.00305944055944016,0.18356643356641,1
"Temp2",32,0.00292832167832158,0.175699300699295,1
"Temp2",33,0.00319055944055914,0.191433566433549,1
"Temp2",34,0.00301573426573399,0.180944055944039,1
"Temp2",35,0.00249125874125858,0.149475524475515,1
"Temp2",36,0.00209790209790184,0.125874125874111,1
"Temp2",37,0.0030157342657342,0.180944055944052,1
"Temp2",38,0.00262237762237761,0.157342657342657,1
"Temp2",39,0.0031905594405593,0.191433566433558,1
"Temp2",40,0.00301573426573407,0.180944055944044,1
"Temp2",41,0.0039772727272729,0.238636363636374,1
"Temp2",42,0.00310314685314667,0.1861888111888,1
"Temp2",43,0.0020541958041957,0.123251748251742,1
"Temp2",44,0.00388986013986012,0.233391608391607,1
"Temp2",45,0.00284090909090882,0.170454545454529,1
"Temp2",46,0.00319055944055938,0.191433566433563,1
"Temp2",47,0.00362762237762186,0.217657342657311,1
"Temp2",48,0.00340909090909087,0.204545454545452,1
"Temp2",49,0.00275349650349591,0.165209790209755,1
"Temp2",50,0.00288461538461535,0.173076923076921,1
"Temp2",51,0.00285714285714218,0.171428571428531,1
"Temp3",0,0.00549875949894158,0.329925569936495,1
"Temp3",1,0.00450174825174816,0.27010489510489,1
"Temp3",2,0.00493881118881101,0.296328671328661,1
"Temp3",3,0.00384615384615362,0.230769230769217,1
"Temp3",4,0.00415209790209769,0.249125874125861,1
"Temp3",5,0.00358391608391605,0.215034965034963,1
"Temp3",6,0.00362762237762228,0.217657342657337,1
"Temp3",7,0.00253496503496473,0.152097902097884,1
"Temp3",8,0.00437062937062912,0.262237762237747,1
"Temp3",9,0.004064685314685,0.2438811188811,1
"Temp3",10,0.00432692307692289,0.259615384615373,1
"Temp3",11,0.00275349650349618,0.165209790209771,1
"Temp3",12,0.00305944055944065,0.183566433566439,1
"Temp3",13,0.00393356643356622,0.236013986013973,1
"Temp3",14,0.00375874125874091,0.225524475524454,1
"Temp3",15,0.00301573426573419,0.180944055944052,1
"Temp3",16,0.00284090909090901,0.170454545454541,1
"Temp3",17,0.00362762237762216,0.21765734265733,1
"Temp3",18,0.00375874125874117,0.22552447552447,1
"Temp3",19,0.00349650349650348,0.209790209790209,1
"Temp3",20,0.00327797202797183,0.19667832167831,1
"Temp3",21,0.00388986013986021,0.233391608391613,1
"Temp3",22,0.00384615384615368,0.230769230769221,1
"Temp3",23,0.00319055944055925,0.191433566433555,1
"Temp3",24,0.00397727272727254,0.238636363636352,1
"Temp3",25,0.00423951048951029,0.254370629370618,1
"Temp3",26,0.00349650349650318,0.209790209790191,1
"Temp3",27,0.00297202797202794,0.178321678321676,1
"Temp3",28,0.00314685314685275,0.188811188811165,1
"Temp3",29,0.00284090909090897,0.170454545454538,1
"Temp3",30,0.00205419580419545,0.123251748251727,1
"Temp3",31,0.00327797202797182,0.196678321678309,1
"Temp3",32,0.00262237762237745,0.157342657342647,1
"Temp3",33,0.00227272727272689,0.136363636363613,1
"Temp3",34,0.00196678321678324,0.118006993006994,1
"Temp3",35,0.00340909090909093,0.204545454545456,1
"Temp3",36,0.00262237762237774,0.157342657342665,1
"Temp3",37,0.00393356643356622,0.236013986013973,1
"Temp3",38,0.00388986013985982,0.233391608391589,1
"Temp3",39,0.00323426573426561,0.194055944055937,1
"Temp3",40,0.00319055944055937,0.191433566433562,1
"Temp3",41,0.00349650349650334,0.2097902097902,1
"Temp3",42,0.00340909090909059,0.204545454545435,1
"Temp3",43,0.00332167832167814,0.199300699300688,1
"Temp3",44,0.00358391608391604,0.215034965034962,1
"Temp3",45,0.00332167832167819,0.199300699300691,1
"Temp3",46,0.00257867132867129,0.154720279720277,1
"Temp3",47,0.00270979020978986,0.162587412587391,1
"Temp3",48,0.00236013986013982,0.141608391608389,1
"Temp3",49,0.00323426573426556,0.194055944055933,1
"Temp3",50,0.00288461538461525,0.173076923076915,1
"Temp3",51,0.00499999999999956,0.299999999999974,1
"Temp1",0,0.00388198757763956,0.232919254658373,2
"Temp1",1,0.00406468531468502,0.243881118881101,2
"Temp1",2,0.00428321678321663,0.256993006992998,2
"Temp1",3,0.00388986013986015,0.233391608391609,2
"Temp1",4,0.00410839160839136,0.246503496503481,2
"Temp1",5,0.00428321678321666,0.256993006992999,2
"Temp1",6,0.00332167832167828,0.199300699300697,2
"Temp1",7,0.00327797202797174,0.196678321678305,2
"Temp1",8,0.00354020979020943,0.212412587412566,2
"Temp1",9,0.00406468531468522,0.243881118881113,2
"Temp1",10,0.00362762237762222,0.217657342657333,2
"Temp1",11,0.00463286713286691,0.277972027972015,2
"Temp1",12,0.00410839160839141,0.246503496503484,2
"Temp1",13,0.00358391608391595,0.215034965034957,2
"Temp1",14,0.00319055944055906,0.191433566433544,2
"Temp1",15,0.00327797202797203,0.196678321678322,2
"Temp1",16,0.00284090909090872,0.170454545454523,2
"Temp1",17,0.00380244755244733,0.22814685314684,2
"Temp1",18,0.0038898601398601,0.233391608391606,2
"Temp1",19,0.00305944055944032,0.183566433566419,2
"Temp1",20,0.00362762237762234,0.21765734265734,2
"Temp1",21,0.00388986013986013,0.233391608391608,2
"Temp1",22,0.00345279720279688,0.207167832167813,2
"Temp1",23,0.00266608391608394,0.159965034965036,2
"Temp1",24,0.00319055944055926,0.191433566433556,2
"Temp1",25,0.0023164335664333,0.138986013985998,2
"Temp1",26,0.00275349650349633,0.16520979020978,2
"Temp1",27,0.00240384615384588,0.144230769230753,2
"Temp1",28,0.00349650349650328,0.209790209790197,2
"Temp1",29,0.00332167832167795,0.199300699300677,2
"Temp1",30,0.00362762237762226,0.217657342657336,2
"Temp1",31,0.00358391608391601,0.21503496503496,2
"Temp1",32,0.00362762237762224,0.217657342657334,2
"Temp1",33,0.00358391608391603,0.215034965034962,2
"Temp1",34,0.00305944055944022,0.183566433566413,2
"Temp1",35,0.00297202797202815,0.178321678321689,2
"Temp1",36,0.00266608391608362,0.159965034965017,2
"Temp1",37,0.00367132867132841,0.220279720279704,2
"Temp1",38,0.00253496503496488,0.152097902097893,2
"Temp1",39,0.00336538461538438,0.201923076923063,2
"Temp1",40,0.00323426573426574,0.194055944055945,2
"Temp1",41,0.00279720279720262,0.167832167832157,2
"Temp1",42,0.00227272727272707,0.136363636363624,2
"Temp1",43,0.00284090909090888,0.170454545454533,2
"Temp1",44,0.00292832167832158,0.175699300699295,2
"Temp1",45,0.00270979020978979,0.162587412587387,2
"Temp1",46,0.00327797202797209,0.196678321678325,2
"Temp1",47,0.00240384615384586,0.144230769230751,2
"Temp1",48,0.00279720279720267,0.16783216783216,2
"Temp1",49,0.00279720279720235,0.167832167832141,2
"Temp1",50,0.00292832167832158,0.175699300699295,2
"Temp1",51,0.00375874125874093,0.225524475524456,2
"Temp1",52,0.00279720279720281,0.167832167832168,2
"Temp1",53,0.00284090909090894,0.170454545454536,2
"Temp1",54,0.00227272727272719,0.136363636363631,2
"Temp1",55,0.00270979020979003,0.162587412587402,2
"Temp1",56,0.0025349650349648,0.152097902097888,2
"Temp1",57,0.0024912587412584,0.149475524475504,2
"Temp1",58,0.00244755244755221,0.146853146853133,2
"Temp1",59,0.00196678321678283,0.11800699300697,2
"Temp1",60,0.00157342657342661,0.0944055944055963,2
"Temp1",61,0.00124999999999963,0.0749999999999775,2
"Temp2",0,0.00417259446892667,0.2503556681356,2
"Temp2",1,0.00349650349650319,0.209790209790191,2
"Temp2",2,0.00450174825174816,0.27010489510489,2
"Temp2",3,0.00288461538461526,0.173076923076916,2
"Temp2",4,0.00336538461538435,0.201923076923061,2
"Temp2",5,0.00428321678321654,0.256993006992992,2
"Temp2",6,0.00319055944055935,0.191433566433561,2
"Temp2",7,0.00415209790209762,0.249125874125857,2
"Temp2",8,0.00375874125874095,0.225524475524457,2
"Temp2",9,0.00458916083916063,0.275349650349638,2
"Temp2",10,0.0036276223776222,0.217657342657332,2
"Temp2",11,0.00345279720279696,0.207167832167818,2
"Temp2",12,0.00345279720279704,0.207167832167822,2
"Temp2",13,0.00498251748251737,0.298951048951042,2
"Temp2",14,0.00345279720279694,0.207167832167816,2
"Temp2",15,0.00380244755244727,0.228146853146836,2
"Temp2",16,0.00336538461538447,0.201923076923068,2
"Temp2",17,0.00288461538461502,0.173076923076901,2
"Temp2",18,0.00323426573426586,0.194055944055951,2
"Temp2",19,0.00279720279720262,0.167832167832157,2
"Temp2",20,0.00305944055944058,0.183566433566435,2
"Temp2",21,0.00371503496503496,0.222902097902098,2
"Temp2",22,0.00380244755244724,0.228146853146835,2
"Temp2",23,0.002666083916084,0.15996503496504,2
"Temp2",24,0.00397727272727242,0.238636363636345,2
"Temp2",25,0.00345279720279711,0.207167832167827,2
"Temp2",26,0.00323426573426561,0.194055944055937,2
"Temp2",27,0.00340909090909076,0.204545454545446,2
"Temp2",28,0.00270979020979011,0.162587412587407,2
"Temp2",29,0.00257867132867111,0.154720279720267,2
"Temp2",30,0.00336538461538436,0.201923076923062,2
"Temp2",31,0.00354020979020975,0.212412587412585,2
"Temp2",32,0.00297202797202784,0.17832167832167,2
"Temp2",33,0.00240384615384593,0.144230769230756,2
"Temp2",34,0.00253496503496496,0.152097902097898,2
"Temp2",35,0.00345279720279692,0.207167832167815,2
"Temp2",36,0.00297202797202784,0.17832167832167,2
"Temp2",37,0.00292832167832132,0.175699300699279,2
"Temp2",38,0.00227272727272722,0.136363636363633,2
"Temp2",39,0.00262237762237728,0.157342657342637,2
"Temp2",40,0.00284090909090895,0.170454545454537,2
"Temp2",41,0.00319055944055929,0.191433566433558,2
"Temp2",42,0.00305944055944062,0.183566433566437,2
"Temp2",43,0.00301573426573414,0.180944055944048,2
"Temp2",44,0.00340909090909067,0.20454545454544,2
"Temp2",45,0.0027097902097899,0.162587412587394,2
"Temp2",46,0.0034090909090906,0.204545454545436,2
"Temp2",47,0.00297202797202799,0.178321678321679,2
"Temp2",48,0.00340909090909049,0.204545454545429,2
"Temp2",49,0.00244755244755238,0.146853146853143,2
"Temp2",50,0.00275349650349615,0.165209790209769,2
"Temp2",51,0.00358391608391613,0.215034965034968,2
"Temp2",52,0.00362762237762217,0.21765734265733,2
"Temp2",53,0.00231643356643347,0.138986013986008,2
"Temp2",54,0.00319055944055914,0.191433566433549,2
"Temp2",55,0.00305944055944048,0.183566433566429,2
"Temp2",56,0.00161713286713257,0.0970279720279543,2
"Temp2",57,0.00209790209790195,0.125874125874117,2
"Temp2",58,0.003146853146853,0.18881118881118,2
"Temp2",59,0.00205419580419569,0.123251748251741,2
"Temp2",60,0.00340909090909063,0.204545454545438,2
"Temp2",61,0.00374999999999943,0.224999999999966,2
"Temp3",0,0.00369222561504547,0.221533536902728,2
"Temp3",1,0.00393356643356618,0.236013986013971,2
"Temp3",2,0.00384615384615389,0.230769230769233,2
"Temp3",3,0.00349650349650327,0.209790209790196,2
"Temp3",4,0.00380244755244728,0.228146853146837,2
"Temp3",5,0.00402097902097878,0.241258741258727,2
"Temp3",6,0.0034527972027971,0.207167832167826,2
"Temp3",7,0.00358391608391576,0.215034965034946,2
"Temp3",8,0.00340909090909078,0.204545454545447,2
"Temp3",9,0.00384615384615371,0.230769230769223,2
"Temp3",10,0.00388986013985995,0.233391608391597,2
"Temp3",11,0.00415209790209775,0.249125874125865,2
"Temp3",12,0.0038461538461537,0.230769230769222,2
"Temp3",13,0.00393356643356624,0.236013986013974,2
"Temp3",14,0.00340909090909059,0.204545454545435,2
"Temp3",15,0.003321678321678,0.19930069930068,2
"Temp3",16,0.00340909090909077,0.204545454545446,2
"Temp3",17,0.00305944055944037,0.183566433566422,2
"Temp3",18,0.00332167832167831,0.199300699300699,2
"Temp3",19,0.00380244755244743,0.228146853146846,2
"Temp3",20,0.00354020979020958,0.212412587412575,2
"Temp3",21,0.0027534965034965,0.16520979020979,2
"Temp3",22,0.00349650349650336,0.209790209790202,2
"Temp3",23,0.00253496503496507,0.152097902097904,2
"Temp3",24,0.00349650349650326,0.209790209790196,2
"Temp3",25,0.00393356643356629,0.236013986013977,2
"Temp3",26,0.00319055944055944,0.191433566433566,2
"Temp3",27,0.00354020979020959,0.212412587412575,2
"Temp3",28,0.00358391608391595,0.215034965034957,2
"Temp3",29,0.00236013986013967,0.14160839160838,2
"Temp3",30,0.00345279720279712,0.207167832167827,2
"Temp3",31,0.00270979020979036,0.162587412587422,2
"Temp3",32,0.00257867132867103,0.154720279720262,2
"Temp3",33,0.00415209790209789,0.249125874125874,2
"Temp3",34,0.00266608391608354,0.159965034965012,2
"Temp3",35,0.0027097902097901,0.162587412587406,2
"Temp3",36,0.00310314685314669,0.186188811188801,2
"Temp3",37,0.00249125874125851,0.149475524475511,2
"Temp3",38,0.0026223776223775,0.15734265734265,2
"Temp3",39,0.00262237762237726,0.157342657342635,2
"Temp3",40,0.00340909090909089,0.204545454545454,2
"Temp3",41,0.0037587412587413,0.225524475524478,2
"Temp3",42,0.00314685314685302,0.188811188811181,2
"Temp3",43,0.00275349650349639,0.165209790209783,2
"Temp3",44,0.0035402097902095,0.21241258741257,2
"Temp3",45,0.00257867132867106,0.154720279720264,2
"Temp3",46,0.00292832167832134,0.17569930069928,2
"Temp3",47,0.00305944055944029,0.183566433566417,2
"Temp3",48,0.00319055944055926,0.191433566433556,2
"Temp3",49,0.0029720279720278,0.178321678321668,2
"Temp3",50,0.00240384615384599,0.144230769230759,2
"Temp3",51,0.00340909090909105,0.204545454545463,2
"Temp3",52,0.00340909090909072,0.204545454545443,2
"Temp3",53,0.00240384615384601,0.144230769230761,2
"Temp3",54,0.00139860139860111,0.0839160839160667,2
"Temp3",55,0.00214160839160817,0.12849650349649,2
"Temp3",56,0.00179195804195802,0.107517482517481,2
"Temp3",57,0.00205419580419588,0.123251748251753,2
"Temp3",58,0.00157342657342623,0.094405594405574,2
"Temp3",59,0.00222902097902091,0.133741258741255,2
"Temp3",60,0.00297202797202774,0.178321678321664,2
"Temp3",61,0.00499999999999988,0.299999999999993,2
"Temp1",0,0.00208629723446337,0.125177834067802,3
"Temp1",1,0.00292832167832132,0.175699300699279,3
"Temp1",2,0.00367132867132835,0.220279720279701,3
"Temp1",3,0.00345279720279713,0.207167832167828,3
"Temp1",4,0.00358391608391586,0.215034965034951,3
"Temp1",5,0.00367132867132853,0.220279720279712,3
"Temp1",6,0.00428321678321662,0.256993006992997,3
"Temp1",7,0.00402097902097897,0.241258741258738,3
"Temp1",8,0.00384615384615371,0.230769230769223,3
"Temp1",9,0.00362762237762199,0.21765734265732,3
"Temp1",10,0.00432692307692299,0.25961538461538,3
"Temp1",11,0.00327797202797196,0.196678321678318,3
"Temp1",12,0.00441433566433567,0.26486013986014,3
"Temp1",13,0.00384615384615347,0.230769230769208,3
"Temp1",14,0.00415209790209771,0.249125874125863,3
"Temp1",15,0.0041520979020979,0.249125874125874,3
"Temp1",16,0.00467657342657321,0.280594405594393,3
"Temp1",17,0.00458916083916043,0.275349650349626,3
"Temp1",18,0.00314685314685311,0.188811188811186,3
"Temp1",19,0.00406468531468517,0.24388111888111,3
"Temp1",20,0.00397727272727254,0.238636363636353,3
"Temp1",21,0.00340909090909072,0.204545454545443,3
"Temp1",22,0.00354020979020984,0.21241258741259,3
"Temp1",23,0.0043269230769228,0.259615384615368,3
"Temp1",24,0.00493881118881098,0.296328671328659,3
"Temp1",25,0.00450174825174815,0.270104895104889,3
"Temp1",26,0.00362762237762191,0.217657342657315,3
"Temp1",27,0.00257867132867126,0.154720279720276,3
"Temp1",28,0.00388986013985999,0.2333916083916,3
"Temp1",29,0.00384615384615348,0.230769230769209,3
"Temp1",30,0.00257867132867131,0.154720279720278,3
"Temp1",31,0.00340909090909069,0.204545454545441,3
"Temp1",32,0.0036276223776218,0.217657342657308,3
"Temp1",33,0.00354020979020989,0.212412587412593,3
"Temp1",34,0.00380244755244734,0.22814685314684,3
"Temp1",35,0.00319055944055903,0.191433566433542,3
"Temp1",36,0.00345279720279722,0.207167832167833,3
"Temp1",37,0.00410839160839151,0.24650349650349,3
"Temp1",38,0.00340909090909063,0.204545454545438,3
"Temp1",39,0,0,3
"Temp2",0,0.00262630556230271,0.157578333738162,3
"Temp2",1,0.00279720279720247,0.167832167832148,3
"Temp2",2,0.0034527972027973,0.207167832167838,3
"Temp2",3,0.00397727272727246,0.238636363636348,3
"Temp2",4,0.00437062937062921,0.262237762237752,3
"Temp2",5,0.00388986013986007,0.233391608391604,3
"Temp2",6,0.00454545454545447,0.272727272727268,3
"Temp2",7,0.00380244755244728,0.228146853146837,3
"Temp2",8,0.00393356643356613,0.236013986013968,3
"Temp2",9,0.00410839160839154,0.246503496503493,3
"Temp2",10,0.00441433566433565,0.264860139860139,3
"Temp2",11,0.0044143356643355,0.26486013986013,3
"Temp2",12,0.00367132867132841,0.220279720279705,3
"Temp2",13,0.00393356643356632,0.236013986013979,3
"Temp2",14,0.00380244755244727,0.228146853146836,3
"Temp2",15,0.00345279720279684,0.20716783216781,3
"Temp2",16,0.00423951048951011,0.254370629370606,3
"Temp2",17,0.00327797202797176,0.196678321678306,3
"Temp2",18,0.00275349650349635,0.165209790209781,3
"Temp2",19,0.00375874125874123,0.225524475524474,3
"Temp2",20,0.00437062937062913,0.262237762237748,3
"Temp2",21,0.00340909090909085,0.204545454545451,3
"Temp2",22,0.00384615384615357,0.230769230769214,3
"Temp2",23,0.00336538461538462,0.201923076923077,3
"Temp2",24,0.00388986013986012,0.233391608391607,3
"Temp2",25,0.00367132867132834,0.2202797202797,3
"Temp2",26,0.00375874125874131,0.225524475524478,3
"Temp2",27,0.00367132867132851,0.220279720279711,3
"Temp2",28,0.00319055944055898,0.191433566433539,3
"Temp2",29,0.00393356643356641,0.236013986013985,3
"Temp2",30,0.00371503496503489,0.222902097902094,3
"Temp2",31,0.00384615384615343,0.230769230769206,3
"Temp2",32,0.0028409090909091,0.170454545454546,3
"Temp2",33,0.0034090909090908,0.204545454545448,3
"Temp2",34,0.00336538461538443,0.201923076923066,3
"Temp2",35,0.00345279720279707,0.207167832167824,3
"Temp2",36,0.00354020979020962,0.212412587412577,3
"Temp2",37,0.00301573426573391,0.180944055944034,3
"Temp2",38,0.0029283216783215,0.17569930069929,3
"Temp2",39,0.0125000000000016,0.750000000000096,3
"Temp3",0,0.00154412019848029,0.0926472119088173,3
"Temp3",1,0.00332167832167828,0.199300699300697,3
"Temp3",2,0.00314685314685304,0.188811188811182,3
"Temp3",3,0.00437062937062893,0.262237762237736,3
"Temp3",4,0.00380244755244745,0.228146853146847,3
"Temp3",5,0.00349650349650336,0.209790209790202,3
"Temp3",6,0.00441433566433537,0.264860139860122,3
"Temp3",7,0.00397727272727264,0.238636363636359,3
"Temp3",8,0.0041520979020976,0.249125874125856,3
"Temp3",9,0.0046765734265735,0.28059440559441,3
"Temp3",10,0.00354020979020962,0.212412587412577,3
"Temp3",11,0.00419580419580384,0.25174825174823,3
"Temp3",12,0.00450174825174817,0.27010489510489,3
"Temp3",13,0.00489510489510479,0.293706293706288,3
"Temp3",14,0.00406468531468514,0.243881118881108,3
"Temp3",15,0.00428321678321645,0.256993006992987,3
"Temp3",16,0.00362762237762228,0.217657342657337,3
"Temp3",17,0.00410839160839138,0.246503496503483,3
"Temp3",18,0.00336538461538445,0.201923076923067,3
"Temp3",19,0.00323426573426584,0.19405594405595,3
"Temp3",20,0.00380244755244766,0.228146853146859,3
"Temp3",21,0.00380244755244745,0.228146853146847,3
"Temp3",22,0.0034965034965034,0.209790209790204,3
"Temp3",23,0.00437062937062939,0.262237762237764,3
"Temp3",24,0.00362762237762199,0.21765734265732,3
"Temp3",25,0.00454545454545449,0.27272727272727,3
"Temp3",26,0.00441433566433557,0.264860139860134,3
"Temp3",27,0.00279720279720258,0.167832167832155,3
"Temp3",28,0.00454545454545421,0.272727272727252,3
"Temp3",29,0.0036276223776222,0.217657342657332,3
"Temp3",30,0.00170454545454499,0.102272727272699,3
"Temp3",31,0.00310314685314696,0.186188811188817,3
"Temp3",32,0.00319055944055928,0.191433566433557,3
"Temp3",33,0.00354020979020959,0.212412587412575,3
"Temp3",34,0.00297202797202797,0.178321678321679,3
"Temp3",35,0.00402097902097875,0.241258741258725,3
"Temp3",36,0.00354020979020981,0.212412587412588,3
"Temp3",37,0.00384615384615357,0.230769230769214,3
"Temp3",38,0.00362762237762188,0.217657342657313,3
"Temp3",39,2.00971834711515e-15,1.20583100826909e-13,3
"Temp1",0,0.00287028522849504,0.172217113709702,4
"Temp1",1,0.00292832167832179,0.175699300699307,4
"Temp1",2,0.003758741258741,0.22552447552446,4
"Temp1",3,0.0031031468531465,0.18618881118879,4
"Temp1",4,0.00437062937062914,0.262237762237748,4
"Temp1",5,0.00310314685314657,0.186188811188794,4
"Temp1",6,0.00493881118881079,0.296328671328648,4
"Temp1",7,0.00406468531468493,0.243881118881096,4
"Temp1",8,0.0037587412587411,0.225524475524466,4
"Temp1",9,0.0035402097902095,0.21241258741257,4
"Temp1",10,0.00358391608391568,0.215034965034941,4
"Temp1",11,0.00388986013985988,0.233391608391593,4
"Temp1",12,0.00284090909090865,0.170454545454519,4
"Temp1",13,0.00358391608391587,0.215034965034952,4
"Temp1",14,0.00314685314685299,0.188811188811179,4
"Temp1",15,0.00349650349650338,0.209790209790203,4
"Temp1",16,0.00270979020979028,0.162587412587417,4
"Temp1",17,0.00340909090909081,0.204545454545449,4
"Temp1",18,0.00327797202797169,0.196678321678302,4
"Temp1",19,0.00406468531468519,0.243881118881111,4
"Temp1",20,0.00380244755244732,0.228146853146839,4
"Temp1",21,0.00384615384615393,0.230769230769236,4
"Temp1",22,0.00218531468531421,0.131118881118852,4
"Temp1",23,0.00292832167832149,0.17569930069929,4
"Temp1",24,0.00257867132867126,0.154720279720276,4
"Temp1",25,0.00227272727272706,0.136363636363624,4
"Temp1",26,0.00218531468531438,0.131118881118863,4
"Temp1",27,0.00332167832167788,0.199300699300673,4
"Temp1",28,0.00323426573426545,0.194055944055927,4
"Temp1",29,0.00314685314685314,0.188811188811189,4
"Temp1",30,0.00275349650349628,0.165209790209777,4
"Temp1",31,0.00279720279720255,0.167832167832153,4
"Temp1",32,0.0030157342657342,0.180944055944052,4
"Temp1",33,0.00354020979020932,0.212412587412559,4
"Temp1",34,0.00371503496503507,0.222902097902104,4
"Temp1",35,0.00402097902097878,0.241258741258727,4
"Temp1",36,0.00327797202797173,0.196678321678304,4
"Temp1",37,0.00375874125874103,0.225524475524462,4
"Temp1",38,0.00297202797202773,0.178321678321664,4
"Temp1",39,0.00395833333333352,0.237500000000011,4
"Temp2",0,0.00256666608834457,0.153999965300674,4
"Temp2",1,0.00257867132867115,0.154720279720269,4
"Temp2",2,0.00358391608391605,0.215034965034963,4
"Temp2",3,0.00371503496503487,0.222902097902092,4
"Temp2",4,0.00515734265734261,0.309440559440557,4
"Temp2",5,0.00572552447552429,0.343531468531457,4
"Temp2",6,0.00358391608391575,0.215034965034945,4
"Temp2",7,0.00319055944055907,0.191433566433544,4
"Temp2",8,0.00393356643356641,0.236013986013985,4
"Temp2",9,0.00279720279720237,0.167832167832142,4
"Temp2",10,0.00375874125874083,0.22552447552445,4
"Temp2",11,0.00319055944055918,0.191433566433551,4
"Temp2",12,0.00345279720279693,0.207167832167816,4
"Temp2",13,0.00284090909090876,0.170454545454525,4
